TBJ_JFET  
Vin = 0.05*sen(2*PI*1000.0*t)
Is = 1.00e-11  Idss = 2.00
Vt = 0.026     Vp   = -2.00
Tensiones de polarización
Vbe = 0.700
Vgs = -0.600

t [s]   	Vin [V] 	Ic [mA] 	Id [mA] 	
 0.001170	 0.043815	 26.571503	 1.042301
 0.001175	 0.044550	 27.333384	 1.043363
 0.001180	 0.045241	 28.069605	 1.044361
 0.001185	 0.045888	 28.776199	 1.045295
 0.001190	 0.046489	 29.449238	 1.046165
 0.001195	 0.047044	 30.084888	 1.046968
 0.001200	 0.047553	 30.679424	 1.047704
 0.001205	 0.048015	 31.229290	 1.048373
 0.001210	 0.048429	 31.731125	 1.048973
 0.001215	 0.048796	 32.181816	 1.049505
 0.001220	 0.049114	 32.578514	 1.049966
 0.001225	 0.049384	 32.918671	 1.050358
 0.001230	 0.049606	 33.200092	 1.050678
 0.001235	 0.049778	 33.420929	 1.050928
 0.001240	 0.049901	 33.579727	 1.051107
 0.001245	 0.049975	 33.675434	 1.051214
 0.001250	 0.050000	 33.707417	 1.051250
 0.001255	 0.049975	 33.675453	 1.051214
 0.001260	 0.049901	 33.579762	 1.051107
 0.001265	 0.049778	 33.420979	 1.050928
 0.001270	 0.049606	 33.200153	 1.050678
 0.001275	 0.049384	 32.918747	 1.050358
 0.001280	 0.049114	 32.578606	 1.049966
 0.001285	 0.048796	 32.181923	 1.049505
 0.001290	 0.048429	 31.731243	 1.048974
 0.001295	 0.048015	 31.229420	 1.048373
 0.001300	 0.047553	 30.679565	 1.047705
 0.001305	 0.047044	 30.085039	 1.046968
 0.001310	 0.046489	 29.449398	 1.046165
 0.001315	 0.045888	 28.776367	 1.045296
 0.001320	 0.045241	 28.069782	 1.044361
 0.001325	 0.044550	 27.333569	 1.043363
 0.001330	 0.043815	 26.571693	 1.042301
 0.001335	 0.043037	 25.788130	 1.041178
 0.001340	 0.042216	 24.986820	 1.039994
 0.001345	 0.041354	 24.171644	 1.038751
 0.001350	 0.040451	 23.346390	 1.037449
 0.001355	 0.039508	 22.514713	 1.036091
 0.001360	 0.038526	 21.680130	 1.034678
 0.001365	 0.037506	 20.845974	 1.033211
 0.001370	 0.036448	 20.015402	 1.031692
 0.001375	 0.035355	 19.191351	 1.030122
 0.001380	 0.034227	 18.376551	 1.028504
 0.001385	 0.033066	 17.573496	 1.026838
 0.001390	 0.031871	 16.784456	 1.025127
 0.001395	 0.030645	 16.011461	 1.023373
 0.001400	 0.029389	 15.256311	 1.021577
 0.001405	 0.028104	 14.520569	 1.019741
 0.001410	 0.026791	 13.805573	 1.017867
 0.001415	 0.025452	 13.112441	 1.015957
 0.001420	 0.024088	 12.442084	 1.014013
