TBJ_JFET  
Vin = 0.04*sen(2*PI*1000.0*t) + 0.04*sen(2*PI*1200.0*t)
Is = 1.00e-11  Idss = 2.00
Vt = 0.026     Vp   = -2.00
Tensiones de polarización
Vbe = 0.775
Vgs = -0.600

t [s]   	Vin [V] 	Ic [mA] 	Id [mA] 	
 0.004125	 0.015920	 162.641418	 1.002414
 0.004150	 0.027343	 252.378006	 1.018655
 0.004175	 0.038148	 382.411224	 1.034135
 0.004200	 0.047987	 558.298889	 1.048333
 0.004225	 0.056536	 775.660767	 1.060748
 0.004250	 0.063509	 1014.264343	 1.070930
 0.004275	 0.068665	 1236.709106	 1.078488
 0.004300	 0.071815	 1395.987061	 1.083119
 0.004325	 0.072831	 1451.658447	 1.084616
 0.004350	 0.071653	 1387.336792	 1.082881
 0.004375	 0.068286	 1218.819214	 1.077932
 0.004400	 0.062805	 987.173401	 1.069900
 0.004425	 0.055354	 741.184448	 1.059027
 0.004450	 0.046138	 519.973999	 1.045657
 0.004475	 0.035420	 344.323395	 1.030216
 0.004500	 0.023516	 217.831940	 1.013199
 0.004525	 0.010779	 133.463272	 0.995148
 0.004550	-0.002408	 80.370216	 0.976632
 0.004575	-0.015643	 48.308498	 0.958222
 0.004600	-0.028520	 29.439610	 0.940479
 0.004625	-0.040640	 18.470335	 0.923929
 0.004650	-0.051627	 12.104935	 0.909055
 0.004675	-0.061134	 8.397704	 0.896281
 0.004700	-0.068860	 6.238826	 0.885967
 0.004725	-0.074558	 5.011042	 0.878398
 0.004750	-0.078041	 4.382711	 0.873787
 0.004775	-0.079192	 4.192951	 0.872267
 0.004800	-0.077964	 4.395707	 0.873889
 0.004825	-0.074386	 5.044374	 0.878627
 0.004850	-0.068557	 6.312059	 0.886371
 0.004875	-0.060649	 8.555842	 0.896931
 0.004900	-0.050898	 12.449113	 0.910038
 0.004925	-0.039598	 19.226013	 0.925347
 0.004950	-0.027091	 31.102425	 0.942439
 0.004975	-0.013759	 51.939674	 0.960833
 0.005000	-0.000006	 88.148727	 0.979992
 0.005025	 0.013747	 149.601486	 0.999340
 0.005050	 0.027080	 249.833115	 1.018279
 0.005075	 0.039587	 404.175323	 1.036206
 0.005100	 0.050889	 624.224365	 1.052539
 0.005125	 0.060641	 908.324585	 1.066736
 0.005150	 0.068551	 1231.293091	 1.078321
 0.005175	 0.074381	 1540.837280	 1.086900
 0.005200	 0.077962	 1768.352783	 1.092186
 0.005225	 0.079192	 1854.010376	 1.094005
 0.005250	 0.078043	 1773.877319	 1.092306
 0.005275	 0.074562	 1551.570435	 1.087166
 0.005300	 0.068866	 1246.314087	 1.078784
 0.005325	 0.061141	 925.971558	 1.067467
 0.005350	 0.051636	 642.420654	 1.053623
 0.005375	 0.040650	 421.042816	 1.037737
 0.005400	 0.028531	 264.169556	 1.020350
 0.005425	 0.015654	 160.990173	 1.002038
 0.005450	 0.002419	 96.767609	 0.983390
 0.005475	-0.010768	 58.271980	 0.964983
 0.005500	-0.023505	 35.701839	 0.947369
 0.005525	-0.035411	 22.585564	 0.931052
 0.005550	-0.046129	 14.955338	 0.916484
 0.005575	-0.055347	 10.491262	 0.904046
 0.005600	-0.062800	 7.876501	 0.894052
 0.005625	-0.068282	 6.379076	 0.886736
 0.005650	-0.071651	 5.603815	 0.882255
 0.005675	-0.072831	 5.355120	 0.880688
 0.005700	-0.071816	 5.568277	 0.882036
 0.005725	-0.068668	 6.284987	 0.886222
 0.005750	-0.063515	 7.662896	 0.893097
 0.005775	-0.056543	 10.019535	 0.902439
 0.005800	-0.047995	 13.919759	 0.913959
 0.005825	-0.038157	 20.321297	 0.927308
 0.005850	-0.027353	 30.790659	 0.942080
 0.005875	-0.015930	 47.778549	 0.957825
 0.005900	-0.004247	 74.880569	 0.974063
 0.005925	 0.007331	 116.889595	 0.990291
 0.005950	 0.018454	 179.294632	 1.006006
 0.005975	 0.028790	 266.813568	 1.020720
 0.006000	 0.038038	 380.787903	 1.033976
 0.006025	 0.045938	 516.000061	 1.045369
 0.006050	 0.052279	 658.509033	 1.054557
 0.006075	 0.056901	 786.626282	 1.061280
 0.006100	 0.059703	 876.155457	 1.065367
 0.006125	 0.060645	 908.462952	 1.066742
 0.006150	 0.059744	 877.507385	 1.065426
 0.006175	 0.057075	 791.919128	 1.061534
 0.006200	 0.052770	 671.070435	 1.055270
 0.006225	 0.047006	 537.642517	 1.046914
 0.006250	 0.040004	 410.707214	 1.036806
 0.006275	 0.032017	 302.076355	 1.025336
 0.006300	 0.023322	 216.214233	 1.012923
 0.006325	 0.014212	 152.305496	 0.999998
 0.006350	 0.004984	 106.799194	 0.986990
 0.006375	-0.004071	 75.389442	 0.974308
 0.006400	-0.012677	 54.145973	 0.962333
 0.006425	-0.020579	 39.954517	 0.951401
 0.006450	-0.027557	 30.550640	 0.941800
 0.006475	-0.033424	 24.378769	 0.933765
 0.006500	-0.038040	 20.413197	 0.927468
 0.006525	-0.041308	 18.001987	 0.923022
 0.006550	-0.043181	 16.751154	 0.920480
 0.006575	-0.043657	 16.447151	 0.919834
 0.006600	-0.042782	 17.009581	 0.921020
 0.006625	-0.040647	 18.465904	 0.923921
 0.006650	-0.037376	 20.940954	 0.928372
 0.006675	-0.033131	 24.654739	 0.934165
 0.006700	-0.028098	 29.921194	 0.941058
 0.006725	-0.022480	 37.138119	 0.948781
 0.006750	-0.016492	 46.755699	 0.957047
 0.006775	-0.010353	 59.209423	 0.965560
 0.006800	-0.004273	 74.807373	 0.974027
 0.006825	 0.001547	 93.575462	 0.982167
 0.006850	 0.006928	 115.088760	 0.989723
 0.006875	 0.011713	 138.345535	 0.996467
 0.006900	 0.015778	 161.756775	 1.002213
 0.006925	 0.019030	 183.307724	 1.006823
 0.006950	 0.021411	 200.891403	 1.010205
 0.006975	 0.022901	 212.736115	 1.012323
 0.007000	 0.023511	 217.791183	 1.013192
 0.007025	 0.023289	 215.936615	 1.012876
 0.007050	 0.022309	 207.950424	 1.011482
 0.007075	 0.020672	 195.263870	 1.009155
 0.007100	 0.018500	 179.608704	 1.006071
 0.007125	 0.015925	 162.677612	 1.002422
 0.007150	 0.013092	 145.883957	 0.998415
 0.007175	 0.010145	 130.250275	 0.994255
 0.007200	 0.007224	 116.406418	 0.990139
 0.007225	 0.004457	 104.656128	 0.986250
 0.007250	 0.001959	 95.069992	 0.982745
 0.007275	-0.000176	 87.575027	 0.979754
 0.007300	-0.001878	 82.025665	 0.977373
 0.007325	-0.003102	 78.251877	 0.975661
 0.007350	-0.003832	 76.086334	 0.974642
 0.007375	-0.004076	 75.374695	 0.974301
 0.007400	-0.003871	 75.973236	 0.974588
 0.007425	-0.003274	 77.737221	 0.975422
 0.007450	-0.002365	 80.502998	 0.976692
 0.007475	-0.001239	 84.067001	 0.978267
 0.007500	-0.000001	 88.166145	 0.979999
 0.007525	 0.001237	 92.465439	 0.981733
 0.007550	 0.002364	 96.559883	 0.983312
 0.007575	 0.003273	 99.996750	 0.984587
 0.007600	 0.003870	 102.320450	 0.985426
 0.007625	 0.004076	 103.135277	 0.985715
 0.007650	 0.003833	 102.173203	 0.985373
 0.007675	 0.003104	 99.348267	 0.984350
 0.007700	 0.001880	 94.779976	 0.982634
 0.007725	 0.000178	 88.776222	 0.980250
 0.007750	-0.001956	 81.779175	 0.977263
 0.007775	-0.004453	 74.289742	 0.973775
 0.007800	-0.007220	 66.791550	 0.969919
 0.007825	-0.010141	 59.692673	 0.965854
 0.007850	-0.013089	 53.295464	 0.961762
 0.007875	-0.015922	 47.793079	 0.957836
 0.007900	-0.018497	 43.286983	 0.954276
 0.007925	-0.020670	 39.815487	 0.951276
 0.007950	-0.022307	 37.385296	 0.949018
 0.007975	-0.023288	 36.001377	 0.947668
 0.008000	-0.023512	 35.693447	 0.947360
 0.008025	-0.022902	 36.540142	 0.948200
 0.008050	-0.021414	 38.693027	 0.950250
 0.008075	-0.019033	 42.402992	 0.953535
 0.008100	-0.015782	 48.050663	 0.958030
 0.008125	-0.011718	 56.180187	 0.963663
 0.008150	-0.006933	 67.531197	 0.970317
 0.008175	-0.001553	 83.055313	 0.977826
 0.008200	 0.004266	 103.891586	 0.985982
 0.008225	 0.010346	 131.260162	 0.994538
 0.008250	 0.016486	 166.223297	 1.003216
 0.008275	 0.022474	 209.272842	 1.011716
 0.008300	 0.028093	 259.754883	 1.019724
 0.008325	 0.033127	 315.250061	 1.026926
 0.008350	 0.037373	 371.171783	 1.033020
 0.008375	 0.040644	 420.938599	 1.037728
 0.008400	 0.042781	 456.999054	 1.040809
 0.008425	 0.043657	 472.648956	 1.042072
 0.008450	 0.043182	 464.093262	 1.041386
 0.008475	 0.041310	 431.866699	 1.038688
 0.008500	 0.038043	 380.871124	 1.033984
 0.008525	 0.033429	 318.929260	 1.027359
 0.008550	 0.027562	 254.507401	 1.018967
 0.008575	 0.020585	 194.610611	 1.009031
 0.008600	 0.012683	 143.606674	 0.997837
 0.008625	 0.004078	 103.141876	 0.985718
 0.008650	-0.004977	 72.807938	 0.973044
 0.008675	-0.014206	 51.053867	 0.960213
 0.008700	-0.023316	 35.962837	 0.947629
 0.008725	-0.032011	 25.740219	 0.935697
 0.008750	-0.039999	 18.931479	 0.924801
 0.008775	-0.047002	 14.461349	 0.915302
 0.008800	-0.052767	 11.585586	 0.907519
 0.008825	-0.057073	 9.817202	 0.901726
 0.008850	-0.059742	 8.859306	 0.898145
 0.008875	-0.060645	 8.557073	 0.896936
 0.008900	-0.059705	 8.872254	 0.898196
 0.008925	-0.056903	 9.881675	 0.901955
 0.008950	-0.052282	 11.803832	 0.908172
 0.008975	-0.045942	 15.063396	 0.916737
 0.009000	-0.038042	 20.411736	 0.927465
 0.009025	-0.028794	 29.130529	 0.940103
 0.009050	-0.018459	 43.349594	 0.954328
 0.009075	-0.007336	 66.492912	 0.969756
 0.009100	 0.004243	 103.796738	 0.985949
 0.009125	 0.015925	 162.676193	 1.002422
 0.009150	 0.027349	 252.431931	 1.018663
 0.009175	 0.038154	 382.489960	 1.034143
 0.009200	 0.047992	 558.405090	 1.048340
 0.009225	 0.056540	 775.789490	 1.060755
 0.009250	 0.063513	 1014.400330	 1.070935
 0.009275	 0.068667	 1236.826416	 1.078492
 0.009300	 0.071816	 1396.055420	 1.083121
 0.009325	 0.072831	 1451.656006	 1.084616
 0.009350	 0.071652	 1387.258057	 1.082879
 0.009375	 0.068283	 1218.680542	 1.077927
 0.009400	 0.062801	 987.004822	 1.069893
 0.009425	 0.055348	 741.016907	 1.059019
 0.009450	 0.046130	 519.829651	 1.045647
 0.009475	 0.035412	 344.212128	 1.030204
 0.009500	 0.023507	 217.753326	 1.013186
 0.009525	 0.010769	 133.411346	 0.995134
 0.009550	-0.002418	 80.337585	 0.976617
 0.009575	-0.015654	 48.288658	 0.958208
 0.009600	-0.028530	 29.427771	 0.940465
 0.009625	-0.040650	 18.463314	 0.923916
 0.009650	-0.051636	 12.100764	 0.909043
 0.009675	-0.061141	 8.395220	 0.896271
 0.009700	-0.068866	 6.237359	 0.885959
 0.009725	-0.074562	 5.010218	 0.878393
 0.009750	-0.078044	 4.382341	 0.873784
 0.009775	-0.079192	 4.192957	 0.872267
 0.009800	-0.077962	 4.396107	 0.873892
 0.009825	-0.074381	 5.045290	 0.878633
 0.009850	-0.068550	 6.313767	 0.886380
 0.009875	-0.060639	 8.558871	 0.896943
 0.009900	-0.050887	 12.454463	 0.910053
 0.009925	-0.039585	 19.235521	 0.925365
 0.009950	-0.027077	 31.119410	 0.942459
 0.009975	-0.013743	 51.969917	 0.960854
 0.010000	 0.000010	 88.201721	 0.980013
 0.010025	 0.013762	 149.691513	 0.999362
 0.010050	 0.027095	 249.978851	 1.018300
 0.010075	 0.039602	 404.396027	 1.036226
 0.010100	 0.050901	 624.530518	 1.052557
 0.010125	 0.060652	 908.704041	 1.066752
 0.010150	 0.068559	 1231.699219	 1.078333
