TBJ_JFET  
Vin = 0.03*sen(2*PI*1000.0*t) + 0.03*sen(2*PI*1200.0*t)
Is = 1.00e-11  Idss = 2.00
Vt = 0.026     Vp   = -2.00
Tensiones de polarización
Vbe = 0.900
Vgs = -0.600

t [s]   	Vin [V] 	Ic [mA] 	Id [mA] 	
 0.004250	 0.039693	 49692.667969	 1.036358
 0.004275	 0.042915	 56249.027344	 1.041003
 0.004300	 0.044884	 60673.449219	 1.043845
 0.004325	 0.045520	 62174.625000	 1.044763
 0.004350	 0.044783	 60438.203125	 1.043699
 0.004375	 0.042679	 55739.093750	 1.040661
 0.004400	 0.039253	 48858.906250	 1.035725
 0.004425	 0.034596	 40846.214844	 1.029033
 0.004450	 0.028836	 32729.273438	 1.020786
 0.004475	 0.022138	 25296.003906	 1.011238
 0.004500	 0.014698	 19000.884766	 1.000685
 0.004525	 0.006737	 13989.395508	 0.989454
 0.004550	-0.001505	 10189.017578	 0.977894
 0.004575	-0.009777	 7412.463379	 0.966360
 0.004600	-0.017825	 5439.141602	 0.955204
 0.004625	-0.025400	 4064.382324	 0.944762
 0.004650	-0.032267	 3121.040039	 0.935347
 0.004675	-0.038209	 2483.408691	 0.927238
 0.004700	-0.043038	 2062.467773	 0.920674
 0.004725	-0.046599	 1798.468628	 0.915848
 0.004750	-0.048776	 1654.006104	 0.912903
 0.004775	-0.049495	 1608.876587	 0.911932
 0.004800	-0.048728	 1657.069702	 0.912968
 0.004825	-0.046491	 1805.936035	 0.915993
 0.004850	-0.042848	 2077.565674	 0.920931
 0.004875	-0.037905	 2512.534668	 0.927651
 0.004900	-0.031811	 3176.211182	 0.935970
 0.004925	-0.024749	 4167.528809	 0.945658
 0.004950	-0.016932	 5629.168457	 0.956439
 0.004975	-0.008599	 7755.947754	 0.967998
 0.005000	-0.000004	 10794.632812	 0.979995
 0.005025	 0.008592	 15023.903320	 0.992065
 0.005050	 0.016925	 20700.416016	 1.003838
 0.005075	 0.024742	 27961.082031	 1.014945
 0.005100	 0.031805	 36688.992188	 1.025033
 0.005125	 0.037901	 46381.898438	 1.033779
 0.005150	 0.042844	 56094.945312	 1.040900
 0.005175	 0.046488	 64535.082031	 1.046164
 0.005200	 0.048726	 70336.117188	 1.049404
 0.005225	 0.049495	 72446.593750	 1.050518
 0.005250	 0.048777	 70473.367188	 1.049477
 0.005275	 0.046601	 64815.679688	 1.046327
 0.005300	 0.043041	 56521.675781	 1.041184
 0.005325	 0.038213	 46943.062500	 1.034229
 0.005350	 0.032272	 37353.824219	 1.025702
 0.005375	 0.025407	 28684.796875	 1.015892
 0.005400	 0.017832	 21435.052734	 1.005123
 0.005425	 0.009784	 15728.868164	 0.993745
 0.005450	 0.001512	 11442.715820	 0.982118
 0.005475	-0.006730	 8334.128906	 0.970601
 0.005500	-0.014691	 6135.917480	 0.959541
 0.005525	-0.022132	 4608.845703	 0.949261
 0.005550	-0.028831	 3562.012939	 0.940053
 0.005575	-0.034592	 2854.073486	 0.932170
 0.005600	-0.039250	 2385.921875	 0.925821
 0.005625	-0.042676	 2091.324463	 0.921164
 0.005650	-0.044782	 1928.635620	 0.918308
 0.005675	-0.045520	 1874.686401	 0.917309
 0.005700	-0.044885	 1920.982178	 0.918168
 0.005725	-0.042918	 2071.992188	 0.920836
 0.005750	-0.039697	 2345.273193	 0.925213
 0.005775	-0.035339	 2773.177002	 0.931150
 0.005800	-0.029997	 3405.788330	 0.938455
 0.005825	-0.023848	 4314.371094	 0.946897
 0.005850	-0.017096	 5593.835938	 0.956212
 0.005875	-0.009956	 7361.536133	 0.966111
 0.005900	-0.002655	 9748.291992	 0.976287
 0.005925	 0.004582	 12876.793945	 0.986425
 0.005950	 0.011534	 16823.927734	 0.996214
 0.005975	 0.017994	 21568.890625	 1.005353
 0.006000	 0.023774	 26938.589844	 1.013566
 0.006025	 0.028711	 32572.714844	 1.020608
 0.006050	 0.032674	 37935.769531	 1.026278
 0.006075	 0.035563	 42393.878906	 1.030421
 0.006100	 0.037315	 45348.308594	 1.032937
 0.006125	 0.037903	 46386.312500	 1.033783
 0.006150	 0.037340	 45392.031250	 1.032973
 0.006175	 0.035672	 42571.933594	 1.030577
 0.006200	 0.032981	 38386.445312	 1.026718
 0.006225	 0.029379	 33419.992188	 1.021562
 0.006250	 0.025003	 28242.658203	 1.015316
 0.006275	 0.020011	 23308.847656	 1.008215
 0.006300	 0.014576	 18912.568359	 1.000513
 0.006325	 0.008883	 15193.053711	 0.992475
 0.006350	 0.003115	 12170.343750	 0.984366
 0.006375	-0.002545	 9789.644531	 0.976441
 0.006400	-0.007923	 7960.250000	 0.968939
 0.006425	-0.012862	 6583.040527	 0.962076
 0.006450	-0.017223	 5566.542480	 0.956036
 0.006475	-0.020890	 4834.262207	 0.950972
